"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match user-provided values may be vulnerable to denial-of-service attacks.","warning","This expensive [[""regular expression""|""relative:///routes/admin.js:19:21:19:23""]] use depends on [[""a user-provided value""|""relative:///routes/admin.js:736:24:736:31""]].","/routes/admin.js","736","24","736","43"
"Polynomial regular expression used on uncontrolled data","A regular expression that can require polynomial time to match user-provided values may be vulnerable to denial-of-service attacks.","warning","This expensive [[""regular expression""|""relative:///routes/admin.js:20:30:20:32""]] use depends on [[""a user-provided value""|""relative:///routes/admin.js:739:32:739:39""]].","/routes/admin.js","739","32","739","51"
This cookie middleware is serving a request handler [[""here""|""relative:///routes/customer.js:157:33:222:1""]] without CSRF protection.
This cookie middleware is serving a request handler [[""here""|""relative:///routes/index.js:244:42:299:1""]] without CSRF protection.
This cookie middleware is serving a request handler [[""here""|""relative:///routes/index.js:301:45:320:1""]] without CSRF protection.
This cookie middleware is serving a request handler [[""here""|""relative:///routes/index.js:376:36:436:1""]] without CSRF protection.
This cookie middleware is serving a request handler [[""here""|""relative:///routes/index.js:439:40:466:1""]] without CSRF protection.
This cookie middleware is serving a request handler [[""here""|""relative:///routes/index.js:469:35:471:1""]] without CSRF protection.
This cookie middleware is serving a request handler [[""here""|""relative:///routes/index.js:474:35:624:1""]] without CSRF protection.
This cookie middleware is serving a request handler [[""here""|""relative:///routes/order.js:117:36:200:1""]] without CSRF protection.
This cookie middleware is serving a request handler [[""here""|""relative:///routes/payments/adyen.js:38:33:139:1""]] without CSRF protection.
This cookie middleware is serving a request handler [[""here""|""relative:///routes/payments/authorizenet.js:9:33:143:1""]] without CSRF protection.
This cookie middleware is serving a request handler [[""here""|""relative:///routes/payments/blockonomics.js:71:33:131:1""]] without CSRF protection.
This cookie middleware is serving a request handler [[""here""|""relative:///routes/payments/instore.js:7:33:81:1""]] without CSRF protection.
This cookie middleware is serving a request handler [[""here""|""relative:///routes/payments/paypal.js:107:33:211:1""]] without CSRF protection.
This cookie middleware is serving a request handler [[""here""|""relative:///routes/payments/stripe.js:9:33:129:1""]] without CSRF protection.
This cookie middleware is serving a request handler [[""here""|""relative:///routes/payments/stripe.js:180:46:289:1""]] without CSRF protection.
This cookie middleware is serving a request handler [[""here""|""relative:///routes/user.js:89:45:127:1""]] without CSRF protection.
This cookie middleware is serving a request handler [[""here""|""relative:///routes/user.js:130:45:196:1""]] without CSRF protection.","/app.js","371","9","371","41"
"Loop bound injection","Iterating over an object with a user-controlled .length property can cause indefinite looping.","warning","Iterating over user-controlled object with a potentially unbounded .length property from [[""here""|""relative:///routes/admin.js:241:40:241:47""]].","/lib/common.js","366","15","366","20"
"Loop bound injection","Iterating over an object with a user-controlled .length property can cause indefinite looping.","warning","Iterating over user-controlled object with a potentially unbounded .length property from [[""here""|""relative:///lib/common.js:536:27:536:34""]].","/lib/common.js","538","28","538","36"
"Remote property injection","Allowing writes to arbitrary properties of an object may lead to denial-of-service attacks.","warning","A [[""user-provided value""|""relative:///routes/index.js:379:22:379:29""]] is used as a property name to write to.","/routes/index.js","401","33","401","47"
"Remote property injection","Allowing writes to arbitrary properties of an object may lead to denial-of-service attacks.","warning","A [[""user-provided value""|""relative:///routes/index.js:448:29:448:36""]] is used as a property name to write to.","/routes/index.js","448","29","448","43"
"Remote property injection","Allowing writes to arbitrary properties of an object may lead to denial-of-service attacks.","warning","A [[""user-provided value""|""relative:///routes/product.js:200:21:200:28""]] is used as a property name to write to.","/routes/product.js","200","21","200","36"
"File data in outbound network request","Directly sending file data in an outbound network request can indicate unauthorized information disclosure.","warning","[[""File data""|""relative:///lib/common.js:289:29:289:103""]] flows directly to outbound network request
[[""File data""|""relative:///lib/common.js:294:44:294:87""]] flows directly to outbound network request","/lib/common.js","664","23","664","38"
"File data in outbound network request","Directly sending file data in an outbound network request can indicate unauthorized information disclosure.","warning","[[""File data""|""relative:///lib/common.js:343:29:343:67""]] flows directly to outbound network request
[[""File data""|""relative:///lib/common.js:349:43:349:78""]] flows directly to outbound network request","/routes/payments/authorizenet.js","38","30","38","39"
