"Uncontrolled command line","Using externally controlled strings in a command line may allow a malicious user to change the meaning of the command.","error","This command depends on [[""a user-provided value""|""relative:///routes/getJsonByCurl.js:28:36:28:50""]].
This command depends on [[""a user-provided value""|""relative:///routes/getJsonByCurl.js:28:84:28:91""]].
This command depends on [[""a user-provided value""|""relative:///routes/index.js:123:17:123:24""]].","/server/getJsonByCurl.js","33","24","33","25"
"Missing rate limiting","An HTTP request handler that performs expensive operations without restricting the rate at which operations can be carried out is vulnerable to denial-of-service attacks.","error","This route handler performs [[""a file system access""|""relative:///routes/index.js:28:5:42:6""]], but is not rate-limited.","/routes/index.js","27","24","27","44"
"Missing rate limiting","An HTTP request handler that performs expensive operations without restricting the rate at which operations can be carried out is vulnerable to denial-of-service attacks.","error","This route handler performs [[""a file system access""|""relative:///routes/index.js:48:5:63:6""]], but is not rate-limited.","/routes/index.js","46","30","46","50"
"Missing rate limiting","An HTTP request handler that performs expensive operations without restricting the rate at which operations can be carried out is vulnerable to denial-of-service attacks.","error","This route handler performs [[""a file system access""|""relative:///routes/index.js:69:5:80:6""]], but is not rate-limited.","/routes/index.js","68","23","68","43"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///routes/getJson.js:11:15:11:29""]].","/routes/getJson.js","27","17","27","107"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///routes/index.js:28:57:28:64""]].","/routes/index.js","28","17","28","137"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///routes/index.js:47:56:47:63""]].","/routes/index.js","48","17","48","20"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///routes/index.js:69:55:69:62""]].","/routes/index.js","69","15","69","124"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///routes/index.js:111:47:111:54""]].","/server/changeUrl.js","15","17","15","58"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///routes/index.js:111:47:111:54""]].","/server/changeUrl.js","23","25","23","66"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///routes/getJson.js:11:15:11:29""]].","/server/verifyReqParameter.js","68","22","68","112"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///routes/index.js:47:56:47:63""]].
This path depends on [[""a user-provided value""|""relative:///routes/index.js:86:53:86:60""]].
This path depends on [[""a user-provided value""|""relative:///routes/index.js:99:54:99:61""]].
This path depends on [[""a user-provided value""|""relative:///routes/index.js:111:47:111:54""]].","/util/writeFile.js","15","13","15","15"
"Code injection","Interpreting unsanitized user input as code allows a malicious user arbitrary code execution.","error","[[""User-provided value""|""relative:///routes/index.js:99:54:99:61""]] flows to here and is interpreted as code.","/server/setConfiguration.js","97","25","97","46"
"Code injection","Interpreting unsanitized user input as code allows a malicious user arbitrary code execution.","error","[[""User-provided value""|""relative:///routes/index.js:99:54:99:61""]] flows to here and is interpreted as code.","/util/response2json.js","48","37","48","42"
"Code injection","Interpreting unsanitized user input as code allows a malicious user arbitrary code execution.","error","[[""User-provided value""|""relative:///routes/index.js:99:54:99:61""]] flows to here and is interpreted as code.","/util/response2json.js","57","26","57","58"
"Code injection","Interpreting unsanitized user input as code allows a malicious user arbitrary code execution.","error","[[""User-provided value""|""relative:///routes/index.js:99:54:99:61""]] flows to here and is interpreted as code.","/util/response2json.js","61","26","61","42"
"Code injection","Interpreting unsanitized user input as code allows a malicious user arbitrary code execution.","error","[[""User-provided value""|""relative:///routes/index.js:99:54:99:61""]] flows to here and is interpreted as code.","/util/response2json.js","63","30","63","58"
"Code injection","Interpreting unsanitized user input as code allows a malicious user arbitrary code execution.","error","[[""User-provided value""|""relative:///routes/index.js:99:54:99:61""]] flows to here and is interpreted as code.","/util/response2json.js","65","30","65","55"
"Code injection","Interpreting unsanitized user input as code allows a malicious user arbitrary code execution.","error","[[""User-provided value""|""relative:///routes/index.js:99:54:99:61""]] flows to here and is interpreted as code.","/util/response2json.js","69","22","69","48"
"Useless regular-expression character escape","Prepending a backslash to an ordinary character in a string does not have any effect, and may make regular expressions constructed from this string behave unexpectedly.","error","The escape sequence '\.' is equivalent to just '.', so the sequence may still represent a meta-character when it is used in a [[""regular expression""|""relative:///public/build/util.js:47702:29:47702:39""]].
The escape sequence '\.' is equivalent to just '.', so the sequence may still represent a meta-character when it is used in a [[""regular expression""|""relative:///public/build/util.js:74898:28:74898:56""]].","/public/build/util.js","74898","45","74898","46"
"Remote property injection","Allowing writes to arbitrary properties of an object may lead to denial-of-service attacks.","warning","A [[""user-provided value""|""relative:///routes/index.js:123:17:123:24""]] is used as a property name to write to.","/routes/index.js","127","13","127","17"
"Remote property injection","Allowing writes to arbitrary properties of an object may lead to denial-of-service attacks.","warning","A [[""user-provided value""|""relative:///routes/index.js:99:54:99:61""]] is used as a property name to write to.","/server/setConfiguration.js","116","24","116","27"
"Remote property injection","Allowing writes to arbitrary properties of an object may lead to denial-of-service attacks.","warning","A [[""user-provided value""|""relative:///routes/index.js:99:54:99:61""]] is used as a property name to write to.","/util/response2json.js","33","20","33","23"
"Remote property injection","Allowing writes to arbitrary properties of an object may lead to denial-of-service attacks.","warning","A [[""user-provided value""|""relative:///routes/index.js:99:54:99:61""]] is used as a property name to write to.","/util/response2json.js","38","20","38","23"
"Remote property injection","Allowing writes to arbitrary properties of an object may lead to denial-of-service attacks.","warning","A [[""user-provided value""|""relative:///routes/index.js:99:54:99:61""]] is used as a property name to write to.","/util/response2json.js","41","20","41","23"
"Remote property injection","Allowing writes to arbitrary properties of an object may lead to denial-of-service attacks.","warning","A [[""user-provided value""|""relative:///routes/index.js:99:54:99:61""]] is used as a property name to write to.","/util/response2json.js","43","20","43","23"
"Remote property injection","Allowing writes to arbitrary properties of an object may lead to denial-of-service attacks.","warning","A [[""user-provided value""|""relative:///routes/index.js:99:54:99:61""]] is used as a property name to write to.","/util/response2json.js","45","20","45","23"
"Remote property injection","Allowing writes to arbitrary properties of an object may lead to denial-of-service attacks.","warning","A [[""user-provided value""|""relative:///routes/index.js:99:54:99:61""]] is used as a property name to write to.","/util/response2json.js","48","24","48","27"
"Remote property injection","Allowing writes to arbitrary properties of an object may lead to denial-of-service attacks.","warning","A [[""user-provided value""|""relative:///routes/index.js:99:54:99:61""]] is used as a property name to write to.","/util/response2json.js","51","24","51","27"
"Missing regular expression anchor","Regular expressions without anchors can be vulnerable to bypassing.","warning","Misleading operator precedence. The subexpression '^\[object (Uint8(Clamped)?)' is anchored at the beginning, but the other parts of this regular expression are not
Misleading operator precedence. The subexpression '(Float(32)|(64))Array\]$' is anchored at the end, but the other parts of this regular expression are not","/public/build/util.js","13861","26","13861","120"
"Missing regular expression anchor","Regular expressions without anchors can be vulnerable to bypassing.","warning","Misleading operator precedence. The subexpression '^comment' is anchored at the beginning, but the other parts of this regular expression are not","/public/build/util.js","55290","22","55290","38"
"Network data written to file","Writing network data directly to the file system allows arbitrary file upload and might indicate a backdoor.","warning","[[""Untrusted data""|""relative:///routes/index.js:86:53:86:60""]] flows to file system
[[""Untrusted data""|""relative:///routes/index.js:99:54:99:61""]] flows to file system","/util/writeFile.js","20","25","20","27"
