
/src/fileServer.js
  8:3  warning  Found fs.readFile with non literal argument at index 0  security/detect-non-literal-fs-filename
  2:21176  warning  Function Call Object Injection Sink                       security/detect-object-injection
  2:21182  warning  Generic Object Injection Sink                             security/detect-object-injection
  2:21649  warning  Generic Object Injection Sink                             security/detect-object-injection
  2:21687  warning  Generic Object Injection Sink                             security/detect-object-injection
  2:22612  warning  Generic Object Injection Sink                             security/detect-object-injection
  2:23554  warning  Function Call Object Injection Sink                       security/detect-object-injection
  2:23602  warning  Function Call Object Injection Sink                       security/detect-object-injection
  2:24365  warning  Function Call Object Injection Sink                       security/detect-object-injection
  2:24374  warning  Function Call Object Injection Sink                       security/detect-object-injection
  2:24382  warning  Function Call Object Injection Sink                       security/detect-object-injection
  2:24400  warning  Function Call Object Injection Sink                       security/detect-object-injection
  2:24926  warning  Variable Assigned to Object Injection Sink                security/detect-object-injection
  2:25026  warning  Generic Object Injection Sink                             security/detect-object-injection
  2:25262  warning  Function Call Object Injection Sink                       security/detect-object-injection
  2:25404  warning  Generic Object Injection Sink                             security/detect-object-injection
  2:25936  warning  Generic Object Injection Sink                             security/detect-object-injection
  2:26747  warning  Generic Object Injection Sink                             security/detect-object-injection
  2:26883  warning  Generic Object Injection Sink                             security/detect-object-injection
  2:26992  warning  Generic Object Injection Sink                             security/detect-object-injection
  2:27043  warning  Generic Object Injection Sink                             security/detect-object-injection
  2:27100  warning  Generic Object Injection Sink                             security/detect-object-injection
  2:27239  warning  Generic Object Injection Sink                             security/detect-object-injection
  2:28571  warning  Function Call Object Injection Sink                       security/detect-object-injection
  2:28578  warning  Generic Object Injection Sink                             security/detect-object-injection
  2:29286  warning  Generic Object Injection Sink                             security/detect-object-injection
  2:29296  warning  Generic Object Injection Sink                             security/detect-object-injection
  2:29460  warning  Generic Object Injection Sink                             security/detect-object-injection
  2:29479  warning  Generic Object Injection Sink                             security/detect-object-injection
  2:29493  warning  Generic Object Injection Sink                             security/detect-object-injection
  2:29830  warning  The function setTimeout can be unsafe                     scanjs-rules/call_setTimeout
  2:30344  warning  The function setTimeout can be unsafe                     scanjs-rules/call_setTimeout
  2:30391  warning  The function addEventListener can be unsafe               scanjs-rules/call_addEventListener
  2:30435  warning  The function addEventListener can be unsafe               scanjs-rules/call_addEventListener
  2:30684  warning  The function setTimeout can be unsafe                     scanjs-rules/call_setTimeout
  2:31944  warning  Function Call Object Injection Sink                       security/detect-object-injection
  2:32074  warning  Generic Object Injection Sink                             security/detect-object-injection
  2:32079  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:7      warning  Generic Object Injection Sink                             security/detect-object-injection
  3:17     warning  Generic Object Injection Sink                             security/detect-object-injection
  3:75     warning  Generic Object Injection Sink                             security/detect-object-injection
  3:101    warning  Generic Object Injection Sink                             security/detect-object-injection
  3:108    warning  Generic Object Injection Sink                             security/detect-object-injection
  3:182    warning  Generic Object Injection Sink                             security/detect-object-injection
  3:196    warning  Function Call Object Injection Sink                       security/detect-object-injection
  3:204    warning  Generic Object Injection Sink                             security/detect-object-injection
  3:223    warning  Generic Object Injection Sink                             security/detect-object-injection
  3:239    warning  Generic Object Injection Sink                             security/detect-object-injection
  3:334    warning  Generic Object Injection Sink                             security/detect-object-injection
  3:481    warning  Generic Object Injection Sink                             security/detect-object-injection
  3:498    warning  Generic Object Injection Sink                             security/detect-object-injection
  3:503    warning  Generic Object Injection Sink                             security/detect-object-injection
  3:649    warning  Generic Object Injection Sink                             security/detect-object-injection
  3:705    warning  Generic Object Injection Sink                             security/detect-object-injection
  3:717    warning  Function Call Object Injection Sink                       security/detect-object-injection
  3:785    warning  Generic Object Injection Sink                             security/detect-object-injection
  3:790    warning  Generic Object Injection Sink                             security/detect-object-injection
  3:1343   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:1352   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:1419   warning  Function Call Object Injection Sink                       security/detect-object-injection
  3:2837   warning  Function Call Object Injection Sink                       security/detect-object-injection
  3:3214   warning  Function Call Object Injection Sink                       security/detect-object-injection
  3:3370   warning  Function Call Object Injection Sink                       security/detect-object-injection
  3:3388   warning  Function Call Object Injection Sink                       security/detect-object-injection
  3:3397   warning  Function Call Object Injection Sink                       security/detect-object-injection
  3:4554   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:5229   warning  Function Call Object Injection Sink                       security/detect-object-injection
  3:5285   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:5345   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:5517   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:5527   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:5610   warning  The function addEventListener can be unsafe               scanjs-rules/call_addEventListener
  3:5787   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:5976   warning  Function Call Object Injection Sink                       security/detect-object-injection
  3:6031   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:6091   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:6108   warning  Found non-literal argument to RegExp Constructor          security/detect-non-literal-regexp
  3:6189   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:6476   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:6517   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:7011   warning  Found non-literal argument to RegExp Constructor          security/detect-non-literal-regexp
  3:7146   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:7553   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:7755   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:7779   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:7788   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:7823   warning  Function Call Object Injection Sink                       security/detect-object-injection
  3:7869   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:8817   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:8848   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:8855   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:8929   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:9111   warning  Variable Assigned to Object Injection Sink                security/detect-object-injection
  3:9132   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:9293   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:9298   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:9303   warning  Generic Object Injection Sink                             security/detect-object-injection
  3:11239  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:11250  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:12283  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:14205  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:14291  warning  The function addEventListener can be unsafe               scanjs-rules/call_addEventListener
  3:14611  warning  Function Call Object Injection Sink                       security/detect-object-injection
  3:15209  warning  Function Call Object Injection Sink                       security/detect-object-injection
  3:15844  warning  Found non-literal argument to RegExp Constructor          security/detect-non-literal-regexp
  3:16914  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:17474  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:17519  warning  Function Call Object Injection Sink                       security/detect-object-injection
  3:17693  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:17729  warning  Function Call Object Injection Sink                       security/detect-object-injection
  3:17729  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:18056  error    Unsafe assignment to outerHTML                            no-unsanitized/property
  3:18131  error    Unsafe assignment to innerHTML                            no-unsanitized/property
  3:18543  error    Unsafe assignment to innerHTML                            no-unsanitized/property
  3:18718  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:18728  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:18739  warning  Function Call Object Injection Sink                       security/detect-object-injection
  3:18794  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:18809  warning  Function Call Object Injection Sink                       security/detect-object-injection
  3:18998  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:19170  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:19189  error    Unsafe assignment to innerHTML                            no-unsanitized/property
  3:19475  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:19741  warning  Assignment in WhileStatement. Is this accidental?         scanjs-rules/accidental_assignment
  3:19868  warning  Assignment in WhileStatement. Is this accidental?         scanjs-rules/accidental_assignment
  3:20042  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:20080  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:20090  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:20127  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:20180  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:20194  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:20208  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:20263  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:21129  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:21327  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:21941  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:21992  error    Unsafe assignment to innerHTML                            no-unsanitized/property
  3:22808  warning  Function Call Object Injection Sink                       security/detect-object-injection
  3:22886  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:23215  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:23311  warning  Function Call Object Injection Sink                       security/detect-object-injection
  3:23313  warning  Function Call Object Injection Sink                       security/detect-object-injection
  3:23591  warning  Variable Assigned to Object Injection Sink                security/detect-object-injection
  3:23822  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:24449  warning  Found non-literal argument to RegExp Constructor          security/detect-non-literal-regexp
  3:24709  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:25076  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:25100  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:25109  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:27343  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:27348  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:27359  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:27370  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:27405  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:27416  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:27517  warning  Found non-literal argument to RegExp Constructor          security/detect-non-literal-regexp
  3:27552  warning  Found non-literal argument to RegExp Constructor          security/detect-non-literal-regexp
  3:27826  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:27920  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:27935  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:27985  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:28053  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:28195  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:28280  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:28510  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:28562  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:28609  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:28652  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:28699  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:28916  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:28981  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:29484  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:29500  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:29525  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:29540  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:29615  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:29747  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:29830  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:29894  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:29972  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:29988  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:30019  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:30034  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:30132  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:30242  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:31281  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:31289  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:31486  warning  Generic Object Injection Sink                             security/detect-object-injection
  3:31500  warning  Function Call Object Injection Sink                       security/detect-object-injection
  3:31718  warning  The function hide can be unsafe                           scanjs-rules/call_hide
  3:31774  warning  The function hide can be unsafe                           scanjs-rules/call_hide
  3:32042  warning  Generic Object Injection Sink                             security/detect-object-injection
  4:1146   warning  Found non-literal argument to RegExp Constructor          security/detect-non-literal-regexp
  4:1306   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:1333   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:1617   warning  The function setTimeout can be unsafe                     scanjs-rules/call_setTimeout
  4:1727   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:1829   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:1879   warning  Assignment in IfStatement. Is this accidental?            scanjs-rules/accidental_assignment
  4:1884   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:2716   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:2743   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:2817   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:2836   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:2844   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:3063   warning  The function hide can be unsafe                           scanjs-rules/call_hide
  4:3150   warning  Function Call Object Injection Sink                       security/detect-object-injection
  4:3176   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:3197   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:3333   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:3340   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:3369   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:3388   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:3402   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:3410   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:3462   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:3487   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:3492   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:3497   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:3510   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:3748   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:4055   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:4203   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:4333   warning  Assignment in IfStatement. Is this accidental?            scanjs-rules/accidental_assignment
  4:4338   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:4732   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:4737   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:4743   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:4753   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:5859   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:5865   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:5878   warning  Function Call Object Injection Sink                       security/detect-object-injection
  4:5900   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:5906   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:5931   warning  Function Call Object Injection Sink                       security/detect-object-injection
  4:5957   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:5984   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:6001   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:6302   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:6320   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:6337   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:6387   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:6393   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:6406   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:6502   warning  Variable Assigned to Object Injection Sink                security/detect-object-injection
  4:6510   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:6793   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:6935   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:6945   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:7124   warning  The function setInterval can be unsafe                    scanjs-rules/call_setInterval
  4:7295   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:7358   warning  The function setTimeout can be unsafe                     scanjs-rules/call_setTimeout
  4:9026   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:9304   warning  Generic Object Injection Sink                             security/detect-object-injection
  4:10108  warning  Generic Object Injection Sink                             security/detect-object-injection
  4:10423  warning  Assignment in WhileStatement. Is this accidental?         scanjs-rules/accidental_assignment
  4:10440  warning  Generic Object Injection Sink                             security/detect-object-injection
  4:10502  warning  Generic Object Injection Sink                             security/detect-object-injection
  4:10539  warning  Generic Object Injection Sink                             security/detect-object-injection
  4:10843  warning  Generic Object Injection Sink                             security/detect-object-injection
  4:10891  warning  Generic Object Injection Sink                             security/detect-object-injection
  4:10969  warning  Generic Object Injection Sink                             security/detect-object-injection
  4:10988  warning  Generic Object Injection Sink                             security/detect-object-injection
  4:11051  warning  Generic Object Injection Sink                             security/detect-object-injection
  4:11057  warning  Generic Object Injection Sink                             security/detect-object-injection
  4:11103  warning  Generic Object Injection Sink                             security/detect-object-injection
  4:11851  warning  Generic Object Injection Sink                             security/detect-object-injection
  4:12246  warning  Generic Object Injection Sink                             security/detect-object-injection
  4:12287  warning  Generic Object Injection Sink                             security/detect-object-injection
  4:12309  warning  Generic Object Injection Sink                             security/detect-object-injection
  4:12496  warning  Generic Object Injection Sink                             security/detect-object-injection
  4:12514  warning  Generic Object Injection Sink                             security/detect-object-injection
  4:12583  warning  Generic Object Injection Sink                             security/detect-object-injection
  4:12628  warning  Generic Object Injection Sink                             security/detect-object-injection
